rgb_paths,class,fold
/home/data/imagenet2/train/n01770393/n01770393_21526.JPEG,n01770393,3.0
/home/data/imagenet2/train/n01770393/n01770393_4199.JPEG,n01770393,1.0
/home/data/imagenet2/train/n01770393/n01770393_8595.JPEG,n01770393,4.0
/home/data/imagenet2/train/n01770393/n01770393_26984.JPEG,n01770393,0.0
/home/data/imagenet2/train/n01770393/n01770393_9811.JPEG,n01770393,0.0
/home/data/imagenet2/train/n01770393/n01770393_13031.JPEG,n01770393,1.0
/home/data/imagenet2/train/n01770393/n01770393_7614.JPEG,n01770393,3.0
/home/data/imagenet2/train/n01770393/n01770393_12761.JPEG,n01770393,3.0
/home/data/imagenet2/train/n01770393/n01770393_16941.JPEG,n01770393,0.0
/home/data/imagenet2/train/n01770393/n01770393_23461.JPEG,n01770393,4.0
/home/data/imagenet2/train/n01770393/n01770393_8084.JPEG,n01770393,4.0
/home/data/imagenet2/train/n01773157/n01773157_8345.JPEG,n01773157,2.0
/home/data/imagenet2/train/n01773157/n01773157_9458.JPEG,n01773157,3.0
/home/data/imagenet2/train/n01773157/n01773157_7911.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_9492.JPEG,n01773157,2.0
/home/data/imagenet2/train/n01773157/n01773157_11166.JPEG,n01773157,3.0
/home/data/imagenet2/train/n01773157/n01773157_809.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_9016.JPEG,n01773157,0.0
/home/data/imagenet2/train/n01773157/n01773157_5483.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_3406.JPEG,n01773157,0.0
/home/data/imagenet2/train/n01773157/n01773157_5956.JPEG,n01773157,4.0
/home/data/imagenet2/train/n01773157/n01773157_1765.JPEG,n01773157,3.0
/home/data/imagenet2/train/n01773157/n01773157_5631.JPEG,n01773157,0.0
/home/data/imagenet2/train/n01773157/n01773157_1259.JPEG,n01773157,3.0
/home/data/imagenet2/train/n01773157/n01773157_6787.JPEG,n01773157,0.0
/home/data/imagenet2/train/n01773157/n01773157_9591.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_7924.JPEG,n01773157,2.0
/home/data/imagenet2/train/n01773157/n01773157_783.JPEG,n01773157,4.0
/home/data/imagenet2/train/n01773157/n01773157_6345.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_10818.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_6106.JPEG,n01773157,4.0
/home/data/imagenet2/train/n01773157/n01773157_440.JPEG,n01773157,2.0
/home/data/imagenet2/train/n01773157/n01773157_9282.JPEG,n01773157,3.0
/home/data/imagenet2/train/n01773157/n01773157_6987.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_6616.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_6017.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_8881.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_1717.JPEG,n01773157,2.0
/home/data/imagenet2/train/n01773157/n01773157_1233.JPEG,n01773157,4.0
/home/data/imagenet2/train/n01773157/n01773157_7444.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773157/n01773157_4432.JPEG,n01773157,1.0
/home/data/imagenet2/train/n01773549/n01773549_1176.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_5251.JPEG,n01773549,3.0
/home/data/imagenet2/train/n01773549/n01773549_7522.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_7955.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_5154.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_6688.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_4694.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_4297.JPEG,n01773549,2.0
/home/data/imagenet2/train/n01773549/n01773549_421.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_5793.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_5052.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_100.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_5665.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_6665.JPEG,n01773549,2.0
/home/data/imagenet2/train/n01773549/n01773549_3468.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_6596.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_4354.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_5319.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_10618.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_2556.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_8513.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_5627.JPEG,n01773549,2.0
/home/data/imagenet2/train/n01773549/n01773549_7974.JPEG,n01773549,3.0
/home/data/imagenet2/train/n01773549/n01773549_3869.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_3560.JPEG,n01773549,0.0
/home/data/imagenet2/train/n01773549/n01773549_599.JPEG,n01773549,1.0
/home/data/imagenet2/train/n01773549/n01773549_121.JPEG,n01773549,2.0
/home/data/imagenet2/train/n01773549/n01773549_1044.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773549/n01773549_10816.JPEG,n01773549,2.0
/home/data/imagenet2/train/n01773549/n01773549_793.JPEG,n01773549,4.0
/home/data/imagenet2/train/n01773797/n01773797_6096.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_6202.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_45.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_2523.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_5852.JPEG,n01773797,4.0
/home/data/imagenet2/train/n01773797/n01773797_9372.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_1045.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_62.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_5666.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_4304.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_729.JPEG,n01773797,4.0
/home/data/imagenet2/train/n01773797/n01773797_740.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_8386.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_2174.JPEG,n01773797,3.0
/home/data/imagenet2/train/n01773797/n01773797_1074.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_656.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_2420.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_720.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_6451.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_724.JPEG,n01773797,3.0
/home/data/imagenet2/train/n01773797/n01773797_4750.JPEG,n01773797,0.0
/home/data/imagenet2/train/n01773797/n01773797_3213.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_6218.JPEG,n01773797,4.0
/home/data/imagenet2/train/n01773797/n01773797_1790.JPEG,n01773797,4.0
/home/data/imagenet2/train/n01773797/n01773797_1362.JPEG,n01773797,3.0
/home/data/imagenet2/train/n01773797/n01773797_7601.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_2882.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01773797/n01773797_3274.JPEG,n01773797,1.0
/home/data/imagenet2/train/n01773797/n01773797_7856.JPEG,n01773797,3.0
/home/data/imagenet2/train/n01773797/n01773797_1840.JPEG,n01773797,2.0
/home/data/imagenet2/train/n01774384/n01774384_4425.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_3433.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_8219.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_10686.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_11702.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_1289.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_5252.JPEG,n01774384,2.0
/home/data/imagenet2/train/n01774384/n01774384_1311.JPEG,n01774384,4.0
/home/data/imagenet2/train/n01774384/n01774384_4061.JPEG,n01774384,2.0
/home/data/imagenet2/train/n01774384/n01774384_6463.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_2579.JPEG,n01774384,2.0
/home/data/imagenet2/train/n01774384/n01774384_17192.JPEG,n01774384,4.0
/home/data/imagenet2/train/n01774384/n01774384_15332.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_16070.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_1809.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_17653.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_13967.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_1741.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_1496.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_6104.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_21310.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_228.JPEG,n01774384,2.0
/home/data/imagenet2/train/n01774384/n01774384_10541.JPEG,n01774384,3.0
/home/data/imagenet2/train/n01774384/n01774384_4375.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774384/n01774384_6779.JPEG,n01774384,2.0
/home/data/imagenet2/train/n01774384/n01774384_304.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_15893.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_11955.JPEG,n01774384,0.0
/home/data/imagenet2/train/n01774384/n01774384_305.JPEG,n01774384,4.0
/home/data/imagenet2/train/n01774384/n01774384_15991.JPEG,n01774384,1.0
/home/data/imagenet2/train/n01774750/n01774750_10738.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_1250.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_2946.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_8557.JPEG,n01774750,3.0
/home/data/imagenet2/train/n01774750/n01774750_5625.JPEG,n01774750,3.0
/home/data/imagenet2/train/n01774750/n01774750_2580.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_6901.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_842.JPEG,n01774750,3.0
/home/data/imagenet2/train/n01774750/n01774750_10067.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_5463.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_3962.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_9288.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_5115.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_63.JPEG,n01774750,1.0
/home/data/imagenet2/train/n01774750/n01774750_5216.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_1080.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_11648.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_18410.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_141.JPEG,n01774750,1.0
/home/data/imagenet2/train/n01774750/n01774750_4524.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_10657.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_7028.JPEG,n01774750,1.0
/home/data/imagenet2/train/n01774750/n01774750_7574.JPEG,n01774750,3.0
/home/data/imagenet2/train/n01774750/n01774750_6352.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_4245.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01774750/n01774750_7167.JPEG,n01774750,1.0
/home/data/imagenet2/train/n01774750/n01774750_10843.JPEG,n01774750,1.0
/home/data/imagenet2/train/n01774750/n01774750_11901.JPEG,n01774750,4.0
/home/data/imagenet2/train/n01774750/n01774750_8125.JPEG,n01774750,0.0
/home/data/imagenet2/train/n01774750/n01774750_8011.JPEG,n01774750,2.0
/home/data/imagenet2/train/n01775062/n01775062_687.JPEG,n01775062,0.0
/home/data/imagenet2/train/n01775062/n01775062_6544.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_216.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_1428.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_5778.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_1284.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_959.JPEG,n01775062,0.0
/home/data/imagenet2/train/n01775062/n01775062_1450.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_13674.JPEG,n01775062,2.0
/home/data/imagenet2/train/n01775062/n01775062_33.JPEG,n01775062,0.0
/home/data/imagenet2/train/n01775062/n01775062_6954.JPEG,n01775062,0.0
/home/data/imagenet2/train/n01775062/n01775062_4290.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_1999.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_4036.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_3734.JPEG,n01775062,2.0
/home/data/imagenet2/train/n01775062/n01775062_3256.JPEG,n01775062,0.0
/home/data/imagenet2/train/n01775062/n01775062_5561.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_3378.JPEG,n01775062,4.0
/home/data/imagenet2/train/n01775062/n01775062_7508.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_504.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_5920.JPEG,n01775062,4.0
/home/data/imagenet2/train/n01775062/n01775062_5353.JPEG,n01775062,2.0
/home/data/imagenet2/train/n01775062/n01775062_4992.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_8694.JPEG,n01775062,2.0
/home/data/imagenet2/train/n01775062/n01775062_8487.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_4209.JPEG,n01775062,3.0
/home/data/imagenet2/train/n01775062/n01775062_4262.JPEG,n01775062,4.0
/home/data/imagenet2/train/n01775062/n01775062_3183.JPEG,n01775062,2.0
/home/data/imagenet2/train/n01775062/n01775062_9039.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01775062/n01775062_3640.JPEG,n01775062,1.0
/home/data/imagenet2/train/n01776313/n01776313_19789.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_27990.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_23095.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_14270.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_4690.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_5317.JPEG,n01776313,3.0
/home/data/imagenet2/train/n01776313/n01776313_13938.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_26286.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_19883.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_39422.JPEG,n01776313,1.0
/home/data/imagenet2/train/n01776313/n01776313_3148.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_1362.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_12371.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_28887.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_2252.JPEG,n01776313,1.0
/home/data/imagenet2/train/n01776313/n01776313_15935.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_32990.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_11773.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_13271.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_4396.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_7920.JPEG,n01776313,1.0
/home/data/imagenet2/train/n01776313/n01776313_11859.JPEG,n01776313,1.0
/home/data/imagenet2/train/n01776313/n01776313_40982.JPEG,n01776313,0.0
/home/data/imagenet2/train/n01776313/n01776313_24355.JPEG,n01776313,3.0
/home/data/imagenet2/train/n01776313/n01776313_10353.JPEG,n01776313,1.0
/home/data/imagenet2/train/n01776313/n01776313_5690.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_38675.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01776313/n01776313_9249.JPEG,n01776313,3.0
/home/data/imagenet2/train/n01776313/n01776313_24002.JPEG,n01776313,4.0
/home/data/imagenet2/train/n01776313/n01776313_13407.JPEG,n01776313,2.0
/home/data/imagenet2/train/n01784675/n01784675_4144.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_3240.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_13653.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_21133.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_4097.JPEG,n01784675,1.0
/home/data/imagenet2/train/n01784675/n01784675_1392.JPEG,n01784675,0.0
/home/data/imagenet2/train/n01784675/n01784675_10100.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_28788.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_3396.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_11611.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_7193.JPEG,n01784675,1.0
/home/data/imagenet2/train/n01784675/n01784675_23760.JPEG,n01784675,1.0
/home/data/imagenet2/train/n01784675/n01784675_927.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_9345.JPEG,n01784675,0.0
/home/data/imagenet2/train/n01784675/n01784675_13104.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_4314.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_11621.JPEG,n01784675,0.0
/home/data/imagenet2/train/n01784675/n01784675_28149.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_3315.JPEG,n01784675,0.0
/home/data/imagenet2/train/n01784675/n01784675_14949.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_7130.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_20139.JPEG,n01784675,1.0
/home/data/imagenet2/train/n01784675/n01784675_4247.JPEG,n01784675,1.0
/home/data/imagenet2/train/n01784675/n01784675_20773.JPEG,n01784675,0.0
/home/data/imagenet2/train/n01784675/n01784675_7781.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_974.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_28949.JPEG,n01784675,4.0
/home/data/imagenet2/train/n01784675/n01784675_1004.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01784675/n01784675_9176.JPEG,n01784675,2.0
/home/data/imagenet2/train/n01784675/n01784675_17477.JPEG,n01784675,3.0
/home/data/imagenet2/train/n01795545/n01795545_14786.JPEG,n01795545,2.0
/home/data/imagenet2/train/n01795545/n01795545_4983.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_163.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_4755.JPEG,n01795545,1.0
/home/data/imagenet2/train/n01795545/n01795545_13835.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_641.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_6531.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_2237.JPEG,n01795545,2.0
/home/data/imagenet2/train/n01795545/n01795545_12500.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_8112.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_17111.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_6412.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_18552.JPEG,n01795545,1.0
/home/data/imagenet2/train/n01795545/n01795545_12634.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_820.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_12872.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_14540.JPEG,n01795545,1.0
/home/data/imagenet2/train/n01795545/n01795545_995.JPEG,n01795545,2.0
/home/data/imagenet2/train/n01795545/n01795545_1513.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_6057.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01795545/n01795545_15503.JPEG,n01795545,0.0
/home/data/imagenet2/train/n01795545/n01795545_13010.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_18407.JPEG,n01795545,1.0
/home/data/imagenet2/train/n01795545/n01795545_4886.JPEG,n01795545,2.0
/home/data/imagenet2/train/n01795545/n01795545_15048.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_13990.JPEG,n01795545,1.0
/home/data/imagenet2/train/n01795545/n01795545_4706.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_9703.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_6055.JPEG,n01795545,4.0
/home/data/imagenet2/train/n01795545/n01795545_5980.JPEG,n01795545,3.0
/home/data/imagenet2/train/n01796340/n01796340_18400.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_10236.JPEG,n01796340,3.0
/home/data/imagenet2/train/n01796340/n01796340_12317.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_1520.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_6543.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_19853.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_4643.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_6477.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_13334.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_15737.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_18853.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_11633.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_6231.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_7177.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_9562.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_5762.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_4688.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_17871.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_7629.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_1349.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_12741.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_16488.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_8723.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_1018.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_6204.JPEG,n01796340,4.0
/home/data/imagenet2/train/n01796340/n01796340_2097.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_2157.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01796340/n01796340_752.JPEG,n01796340,0.0
/home/data/imagenet2/train/n01796340/n01796340_6943.JPEG,n01796340,1.0
/home/data/imagenet2/train/n01796340/n01796340_9518.JPEG,n01796340,2.0
/home/data/imagenet2/train/n01797886/n01797886_22870.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_3496.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_1273.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_21682.JPEG,n01797886,0.0
/home/data/imagenet2/train/n01797886/n01797886_19531.JPEG,n01797886,0.0
/home/data/imagenet2/train/n01797886/n01797886_1697.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_171.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_2322.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_28722.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_16225.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_5211.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_1645.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_15159.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_34484.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_9583.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_9337.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_32180.JPEG,n01797886,0.0
/home/data/imagenet2/train/n01797886/n01797886_12811.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_23623.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_5648.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_15544.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_4392.JPEG,n01797886,2.0
/home/data/imagenet2/train/n01797886/n01797886_6644.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01797886/n01797886_7061.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_8539.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_1789.JPEG,n01797886,0.0
/home/data/imagenet2/train/n01797886/n01797886_20993.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_26287.JPEG,n01797886,1.0
/home/data/imagenet2/train/n01797886/n01797886_5430.JPEG,n01797886,3.0
/home/data/imagenet2/train/n01797886/n01797886_18190.JPEG,n01797886,4.0
/home/data/imagenet2/train/n01798484/n01798484_3726.JPEG,n01798484,4.0
/home/data/imagenet2/train/n01798484/n01798484_2022.JPEG,n01798484,4.0
/home/data/imagenet2/train/n01798484/n01798484_13268.JPEG,n01798484,0.0
/home/data/imagenet2/train/n01798484/n01798484_22078.JPEG,n01798484,2.0
/home/data/imagenet2/train/n01798484/n01798484_14872.JPEG,n01798484,4.0
/home/data/imagenet2/train/n01798484/n01798484_7217.JPEG,n01798484,0.0
/home/data/imagenet2/train/n01798484/n01798484_12689.JPEG,n01798484,0.0
/home/data/imagenet2/train/n01798484/n01798484_13454.JPEG,n01798484,0.0
/home/data/imagenet2/train/n01798484/n01798484_1324.JPEG,n01798484,1.0
