rgb_paths,class,fold
/home/data/imagenet/train/n12144580/n12144580_869.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_38142.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_6447.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_1444.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_1722.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_5187.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_3094.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_5376.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_3215.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_6566.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_4626.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_20226.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_14252.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_28710.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_19508.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_17419.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_34488.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_328.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_14799.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_40939.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_15065.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_19128.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_26167.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_5520.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_37025.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_8517.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_15390.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_1107.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_3754.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_35214.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_2979.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_6565.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_16592.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_15802.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_10633.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_2285.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_16926.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_6056.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_8751.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_38232.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_3481.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_18674.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_4665.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_2305.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_6698.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_6687.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_99.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_10095.JPEG,n12144580,2.0
/home/data/imagenet/train/n12144580/n12144580_35853.JPEG,n12144580,3.0
/home/data/imagenet/train/n12144580/n12144580_43813.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_3008.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_3285.JPEG,n12144580,1.0
/home/data/imagenet/train/n12144580/n12144580_20426.JPEG,n12144580,4.0
/home/data/imagenet/train/n12144580/n12144580_48700.JPEG,n12144580,0.0
/home/data/imagenet/train/n12144580/n12144580_16466.JPEG,n12144580,2.0
/home/data/imagenet/train/n06794110/n06794110_1660.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_3722.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1828.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3594.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_889.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_677.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2099.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1831.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3170.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3202.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1750.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3405.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5235.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1817.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_6059.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_5986.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_6255.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_707.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3879.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1846.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2156.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2761.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2092.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_6057.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_302.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_26.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1047.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1745.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_5080.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1721.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2333.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_6916.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3282.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_5816.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5917.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6818.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1363.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3224.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_13590.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2405.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_570.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1805.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2027.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_6021.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2457.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_400.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_210.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_518.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3993.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2399.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1695.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1914.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3648.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_11605.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1786.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_12029.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_4003.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2029.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2080.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3812.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_6689.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5127.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2421.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2203.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_4601.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2227.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_561.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5632.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3826.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1513.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_994.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_987.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1986.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2243.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_6757.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1084.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_15652.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3090.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_4482.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_7361.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2014.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_961.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2035.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3074.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2663.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5983.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_142.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_4925.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_11192.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_74.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_6586.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_15465.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_177.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_12787.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_4269.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1940.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3015.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_9923.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2933.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1782.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2930.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1257.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1113.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3295.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3735.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3008.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_403.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3051.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1760.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_6303.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1563.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3445.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1514.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1967.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3750.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5955.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1364.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2473.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2590.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1847.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1991.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3585.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_16626.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6746.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_19171.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3122.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1975.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_304.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1910.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_390.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2045.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2134.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1827.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_16986.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2087.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2786.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5450.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_3482.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_3390.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2280.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3807.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3327.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3948.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6347.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5573.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1117.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_17068.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_757.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1746.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_5670.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3319.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6826.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3969.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5050.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5484.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_280.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_949.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_155.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2416.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3845.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1723.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_573.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2546.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6658.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_6157.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1446.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2516.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3907.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1207.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_4102.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2706.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2395.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_5168.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_4674.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1449.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2662.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3239.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2913.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3046.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_9825.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_436.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_6493.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5053.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1894.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2982.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3642.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5912.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5446.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1238.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_504.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2711.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_4065.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_545.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2861.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5840.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5756.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6708.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1572.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_4112.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2166.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5457.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_976.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3768.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_406.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5199.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3631.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2520.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3849.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5252.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1342.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2845.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1551.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_548.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_764.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3293.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1497.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_5177.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5702.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_3977.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1043.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3499.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_4606.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1898.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1480.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2245.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1010.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2539.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_1149.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3315.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3956.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_6584.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1091.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_536.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1797.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_329.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2783.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_174.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2135.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3541.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_2895.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_6836.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_4018.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3980.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2088.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_3146.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1578.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_5267.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_506.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_4134.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2281.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2271.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_956.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6276.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_242.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5720.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1329.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6518.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2346.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1286.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1116.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_1637.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_5477.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_2006.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2420.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_12122.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_4861.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3110.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_931.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5839.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_3283.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6497.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_4698.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_6959.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_354.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_5743.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6915.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_15842.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_6886.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1255.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1973.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_2274.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6300.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_4804.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_10054.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1312.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_368.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_3097.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_533.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_6280.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_8201.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_2383.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3490.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_3174.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_2079.JPEG,n06794110,1.0
/home/data/imagenet/train/n06794110/n06794110_6012.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1420.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_149.JPEG,n06794110,2.0
/home/data/imagenet/train/n06794110/n06794110_5280.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_5801.JPEG,n06794110,3.0
/home/data/imagenet/train/n06794110/n06794110_1474.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_1875.JPEG,n06794110,4.0
/home/data/imagenet/train/n06794110/n06794110_6650.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_6460.JPEG,n06794110,0.0
/home/data/imagenet/train/n06794110/n06794110_1419.JPEG,n06794110,4.0
